tick_ts,tick_time_str,date,month,year,day,week_of_month,open,high,low,close,volume,typical_price,price_range,return_pct,vwap,hl_ratio,body_pct,upper_shadow,lower_shadow,session,pre_market,post_market,is_open_tick,is_close_tick,expiry,is_monthly_expiry,days_to_expiry,data_quality,fetch_latency_ms
2026-03-25 09:53:52.096077,09:53,25,3,2026,2,5,23267.65,23267.65,23267.65,23267.65,0.0,23267.65,0.0,0.0,23267.65,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,55.8
2026-03-25 09:53:52.277145,09:53,25,3,2026,2,5,23275.5,23275.5,23275.5,23275.5,0.0,23275.5,0.0,0.0,23275.5,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,180.5
2026-03-25 09:53:52.394909,09:53,25,3,2026,2,5,23274.9,23274.9,23274.9,23274.9,0.0,23274.9,0.0,0.0,23274.9,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,117.3
2026-03-25 09:53:54.805692,09:53,25,3,2026,2,5,23271.9,23271.9,23271.9,23271.9,0.0,23271.9,0.0,0.0,23271.9,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,66.5
2026-03-25 09:53:54.859833,09:53,25,3,2026,2,5,23269.45,23269.45,23269.45,23269.45,0.0,23269.45,0.0,0.0,23269.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,53.6
2026-03-25 09:53:55.037334,09:53,25,3,2026,2,5,23280.6,23280.6,23280.6,23280.6,0.0,23280.6,0.0,0.0,23280.6,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,177.0
2026-03-25 09:53:55.217613,09:53,25,3,2026,2,5,23280.6,23280.6,23280.6,23280.6,0.0,23280.6,0.0,0.0,23280.6,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,179.8
2026-03-25 09:53:55.298780,09:53,25,3,2026,2,5,23275.45,23275.45,23275.45,23275.45,0.0,23275.45,0.0,0.0,23275.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,80.7
2026-03-25 09:53:57.581885,09:53,25,3,2026,2,5,23278.1,23278.1,23278.1,23278.1,0.0,23278.1,0.0,0.0,23278.1,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,150.1
2026-03-25 09:53:57.668517,09:53,25,3,2026,2,5,23273.95,23273.95,23273.95,23273.95,0.0,23273.95,0.0,0.0,23273.95,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,86.2
2026-03-25 09:53:57.847812,09:53,25,3,2026,2,5,23272.8,23272.8,23272.8,23272.8,0.0,23272.8,0.0,0.0,23272.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,178.8
2026-03-25 09:53:58.025897,09:53,25,3,2026,2,5,23272.8,23272.8,23272.8,23272.8,0.0,23272.8,0.0,0.0,23272.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,177.6
2026-03-25 09:53:58.150913,09:53,25,3,2026,2,5,23272.8,23272.8,23272.8,23272.8,0.0,23272.8,0.0,0.0,23272.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,124.5
2026-03-25 09:53:59.891242,09:53,25,3,2026,2,5,23272.3,23272.3,23272.3,23272.3,0.0,23272.3,0.0,0.0,23272.3,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,102.0
2026-03-25 09:54:00.008075,09:54,25,3,2026,2,5,23275.05,23275.05,23275.05,23275.05,0.0,23275.05,0.0,0.0,23275.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,116.3
2026-03-25 09:54:00.088143,09:54,25,3,2026,2,5,23274.85,23274.85,23274.85,23274.85,0.0,23274.85,0.0,0.0,23274.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,79.5
2026-03-25 09:54:00.176155,09:54,25,3,2026,2,5,23274.85,23274.85,23274.85,23274.85,0.0,23274.85,0.0,0.0,23274.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,87.5
2026-03-25 09:54:00.262766,09:54,25,3,2026,2,5,23274.85,23274.85,23274.85,23274.85,0.0,23274.85,0.0,0.0,23274.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,86.1
2026-03-25 09:54:02.639868,09:54,25,3,2026,2,5,23273.15,23273.15,23273.15,23273.15,0.0,23273.15,0.0,0.0,23273.15,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,148.1
2026-03-25 09:54:02.706284,09:54,25,3,2026,2,5,23274.85,23274.85,23274.85,23274.85,0.0,23274.85,0.0,0.0,23274.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,65.9
2026-03-25 09:54:02.770766,09:54,25,3,2026,2,5,23274.85,23274.85,23274.85,23274.85,0.0,23274.85,0.0,0.0,23274.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,63.9
2026-03-25 09:54:02.911262,09:54,25,3,2026,2,5,23271.7,23271.7,23271.7,23271.7,0.0,23271.7,0.0,0.0,23271.7,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,140.0
2026-03-25 09:54:03.006794,09:54,25,3,2026,2,5,23273.15,23273.15,23273.15,23273.15,0.0,23273.15,0.0,0.0,23273.15,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,95.1
2026-03-25 09:54:05.243649,09:54,25,3,2026,2,5,23270.45,23270.45,23270.45,23270.45,0.0,23270.45,0.0,0.0,23270.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,91.6
2026-03-25 09:54:05.330461,09:54,25,3,2026,2,5,23270.45,23270.45,23270.45,23270.45,0.0,23270.45,0.0,0.0,23270.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,86.3
2026-03-25 09:54:05.479900,09:54,25,3,2026,2,5,23272.0,23272.0,23272.0,23272.0,0.0,23272.0,0.0,0.0,23272.0,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,148.9
2026-03-25 09:54:05.647422,09:54,25,3,2026,2,5,23271.35,23271.35,23271.35,23271.35,0.0,23271.35,0.0,0.0,23271.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,167.0
2026-03-25 09:54:05.798847,09:54,25,3,2026,2,5,23271.35,23271.35,23271.35,23271.35,0.0,23271.35,0.0,0.0,23271.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,151.0
2026-03-25 09:54:08.369042,09:54,25,3,2026,2,5,23272.8,23272.8,23272.8,23272.8,0.0,23272.8,0.0,0.0,23272.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,177.7
2026-03-25 09:54:08.475807,09:54,25,3,2026,2,5,23272.8,23272.8,23272.8,23272.8,0.0,23272.8,0.0,0.0,23272.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,106.2
2026-03-25 09:54:08.653314,09:54,25,3,2026,2,5,23271.35,23271.35,23271.35,23271.35,0.0,23271.35,0.0,0.0,23271.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,176.9
2026-03-25 09:54:08.739155,09:54,25,3,2026,2,5,23272.8,23272.8,23272.8,23272.8,0.0,23272.8,0.0,0.0,23272.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,85.3
2026-03-25 09:54:08.855709,09:54,25,3,2026,2,5,23271.35,23271.35,23271.35,23271.35,0.0,23271.35,0.0,0.0,23271.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,116.0
2026-03-25 09:54:11.202920,09:54,25,3,2026,2,5,23274.75,23274.75,23274.75,23274.75,0.0,23274.75,0.0,0.0,23274.75,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,95.3
2026-03-25 09:54:11.296311,09:54,25,3,2026,2,5,23274.75,23274.75,23274.75,23274.75,0.0,23274.75,0.0,0.0,23274.75,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,92.9
2026-03-25 09:54:11.354046,09:54,25,3,2026,2,5,23274.75,23274.75,23274.75,23274.75,0.0,23274.75,0.0,0.0,23274.75,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,57.3
2026-03-25 09:54:11.409229,09:54,25,3,2026,2,5,23271.35,23271.35,23271.35,23271.35,0.0,23271.35,0.0,0.0,23271.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,54.7
2026-03-25 09:54:11.486495,09:54,25,3,2026,2,5,23274.75,23274.75,23274.75,23274.75,0.0,23274.75,0.0,0.0,23274.75,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,76.8
2026-03-25 09:54:13.940302,09:54,25,3,2026,2,5,23270.45,23270.45,23270.45,23270.45,0.0,23270.45,0.0,0.0,23270.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,68.9
2026-03-25 09:54:14.036998,09:54,25,3,2026,2,5,23275.85,23275.85,23275.85,23275.85,0.0,23275.85,0.0,0.0,23275.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,96.2
2026-03-25 09:54:14.135823,09:54,25,3,2026,2,5,23274.4,23274.4,23274.4,23274.4,0.0,23274.4,0.0,0.0,23274.4,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,98.3
2026-03-25 09:54:14.196408,09:54,25,3,2026,2,5,23270.45,23270.45,23270.45,23270.45,0.0,23270.45,0.0,0.0,23270.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,60.1
2026-03-25 09:54:14.280652,09:54,25,3,2026,2,5,23274.4,23274.4,23274.4,23274.4,0.0,23274.4,0.0,0.0,23274.4,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,83.8
2026-03-25 09:54:21.055510,09:54,25,3,2026,2,5,23275.85,23275.85,23275.85,23275.85,0.0,23275.85,0.0,0.0,23275.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,59.7
2026-03-25 09:54:21.142245,09:54,25,3,2026,2,5,23275.45,23275.45,23275.45,23275.45,0.0,23275.45,0.0,0.0,23275.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,86.2
2026-03-25 09:54:21.288502,09:54,25,3,2026,2,5,23273.15,23273.15,23273.15,23273.15,0.0,23273.15,0.0,0.0,23273.15,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,145.8
2026-03-25 09:54:21.378473,09:54,25,3,2026,2,5,23275.45,23275.45,23275.45,23275.45,0.0,23275.45,0.0,0.0,23275.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,89.5
2026-03-25 09:54:21.462380,09:54,25,3,2026,2,5,23275.45,23275.45,23275.45,23275.45,0.0,23275.45,0.0,0.0,23275.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,83.4
2026-03-25 09:54:23.361951,09:54,25,3,2026,2,5,23275.25,23275.25,23275.25,23275.25,0.0,23275.25,0.0,0.0,23275.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,83.6
2026-03-25 09:54:23.417020,09:54,25,3,2026,2,5,23273.15,23273.15,23273.15,23273.15,0.0,23273.15,0.0,0.0,23273.15,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,54.6
2026-03-25 09:54:23.509348,09:54,25,3,2026,2,5,23274.35,23274.35,23274.35,23274.35,0.0,23274.35,0.0,0.0,23274.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,91.8
2026-03-25 09:54:23.671514,09:54,25,3,2026,2,5,23275.25,23275.25,23275.25,23275.25,0.0,23275.25,0.0,0.0,23275.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,161.6
2026-03-25 09:54:23.833516,09:54,25,3,2026,2,5,23275.25,23275.25,23275.25,23275.25,0.0,23275.25,0.0,0.0,23275.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,161.0
2026-03-25 09:54:25.735092,09:54,25,3,2026,2,5,23272.1,23272.1,23272.1,23272.1,0.0,23272.1,0.0,0.0,23272.1,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,176.4
2026-03-25 09:54:25.832608,09:54,25,3,2026,2,5,23275.65,23275.65,23275.65,23275.65,0.0,23275.65,0.0,0.0,23275.65,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,97.0
2026-03-25 09:54:25.941568,09:54,25,3,2026,2,5,23272.1,23272.1,23272.1,23272.1,0.0,23272.1,0.0,0.0,23272.1,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,108.4
2026-03-25 09:54:26.000592,09:54,25,3,2026,2,5,23273.15,23273.15,23273.15,23273.15,0.0,23273.15,0.0,0.0,23273.15,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,58.6
2026-03-25 09:54:26.087705,09:54,25,3,2026,2,5,23274.05,23274.05,23274.05,23274.05,0.0,23274.05,0.0,0.0,23274.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,86.6
2026-03-25 09:54:27.910918,09:54,25,3,2026,2,5,23273.85,23273.85,23273.85,23273.85,0.0,23273.85,0.0,0.0,23273.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,97.3
2026-03-25 09:54:28.066554,09:54,25,3,2026,2,5,23273.5,23273.5,23273.5,23273.5,0.0,23273.5,0.0,0.0,23273.5,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,155.1
2026-03-25 09:54:28.148801,09:54,25,3,2026,2,5,23273.85,23273.85,23273.85,23273.85,0.0,23273.85,0.0,0.0,23273.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,81.7
2026-03-25 09:54:28.297662,09:54,25,3,2026,2,5,23273.5,23273.5,23273.5,23273.5,0.0,23273.5,0.0,0.0,23273.5,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,148.4
2026-03-25 09:54:28.374947,09:54,25,3,2026,2,5,23275.25,23275.25,23275.25,23275.25,0.0,23275.25,0.0,0.0,23275.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,76.8
2026-03-25 09:54:30.187254,09:54,25,3,2026,2,5,23275.25,23275.25,23275.25,23275.25,0.0,23275.25,0.0,0.0,23275.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,54.2
2026-03-25 09:54:30.293789,09:54,25,3,2026,2,5,23275.25,23275.25,23275.25,23275.25,0.0,23275.25,0.0,0.0,23275.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,106.0
2026-03-25 09:54:30.408457,09:54,25,3,2026,2,5,23274.45,23274.45,23274.45,23274.45,0.0,23274.45,0.0,0.0,23274.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,114.2
2026-03-25 09:54:30.507563,09:54,25,3,2026,2,5,23275.25,23275.25,23275.25,23275.25,0.0,23275.25,0.0,0.0,23275.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,98.5
2026-03-25 09:54:30.581829,09:54,25,3,2026,2,5,23274.45,23274.45,23274.45,23274.45,0.0,23274.45,0.0,0.0,23274.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,73.7
2026-03-25 09:54:32.606738,09:54,25,3,2026,2,5,23274.2,23274.2,23274.2,23274.2,0.0,23274.2,0.0,0.0,23274.2,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,143.7
2026-03-25 09:54:32.765310,09:54,25,3,2026,2,5,23274.2,23274.2,23274.2,23274.2,0.0,23274.2,0.0,0.0,23274.2,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,158.1
2026-03-25 09:54:32.825243,09:54,25,3,2026,2,5,23274.35,23274.35,23274.35,23274.35,0.0,23274.35,0.0,0.0,23274.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,59.4
2026-03-25 09:54:32.924411,09:54,25,3,2026,2,5,23275.65,23275.65,23275.65,23275.65,0.0,23275.65,0.0,0.0,23275.65,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,98.7
2026-03-25 09:54:33.070540,09:54,25,3,2026,2,5,23274.2,23274.2,23274.2,23274.2,0.0,23274.2,0.0,0.0,23274.2,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,145.7
2026-03-25 09:54:34.861268,09:54,25,3,2026,2,5,23275.0,23275.0,23275.0,23275.0,0.0,23275.0,0.0,0.0,23275.0,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,95.0
2026-03-25 09:54:34.916164,09:54,25,3,2026,2,5,23275.65,23275.65,23275.65,23275.65,0.0,23275.65,0.0,0.0,23275.65,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,54.3
2026-03-25 09:54:35.038372,09:54,25,3,2026,2,5,23273.55,23273.55,23273.55,23273.55,0.0,23273.55,0.0,0.0,23273.55,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,121.7
2026-03-25 09:54:35.094060,09:54,25,3,2026,2,5,23273.55,23273.55,23273.55,23273.55,0.0,23273.55,0.0,0.0,23273.55,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,55.2
2026-03-25 09:54:35.152873,09:54,25,3,2026,2,5,23272.1,23272.1,23272.1,23272.1,0.0,23272.1,0.0,0.0,23272.1,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,58.3
2026-03-25 09:54:36.887216,09:54,25,3,2026,2,5,23277.0,23277.0,23277.0,23277.0,0.0,23277.0,0.0,0.0,23277.0,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,144.6
2026-03-25 09:54:36.945866,09:54,25,3,2026,2,5,23273.85,23273.85,23273.85,23273.85,0.0,23273.85,0.0,0.0,23273.85,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,58.2
2026-03-25 09:54:37.052841,09:54,25,3,2026,2,5,23276.45,23276.45,23276.45,23276.45,0.0,23276.45,0.0,0.0,23276.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,106.4
2026-03-25 09:54:37.142412,09:54,25,3,2026,2,5,23278.55,23278.55,23278.55,23278.55,0.0,23278.55,0.0,0.0,23278.55,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,89.1
2026-03-25 09:54:37.258643,09:54,25,3,2026,2,5,23277.0,23277.0,23277.0,23277.0,0.0,23277.0,0.0,0.0,23277.0,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,115.8
2026-03-25 09:54:39.275209,09:54,25,3,2026,2,5,23278.95,23278.95,23278.95,23278.95,0.0,23278.95,0.0,0.0,23278.95,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,123.0
2026-03-25 09:54:39.331306,09:54,25,3,2026,2,5,23274.45,23274.45,23274.45,23274.45,0.0,23274.45,0.0,0.0,23274.45,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,55.6
2026-03-25 09:54:39.489139,09:54,25,3,2026,2,5,23279.35,23279.35,23279.35,23279.35,0.0,23279.35,0.0,0.0,23279.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,157.4
2026-03-25 09:54:39.643746,09:54,25,3,2026,2,5,23278.2,23278.2,23278.2,23278.2,0.0,23278.2,0.0,0.0,23278.2,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,154.1
2026-03-25 09:54:39.738981,09:54,25,3,2026,2,5,23279.35,23279.35,23279.35,23279.35,0.0,23279.35,0.0,0.0,23279.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,94.8
2026-03-25 09:54:41.626383,09:54,25,3,2026,2,5,23280.05,23280.05,23280.05,23280.05,0.0,23280.05,0.0,0.0,23280.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,156.0
2026-03-25 09:54:41.691702,09:54,25,3,2026,2,5,23280.05,23280.05,23280.05,23280.05,0.0,23280.05,0.0,0.0,23280.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,64.8
2026-03-25 09:54:41.838282,09:54,25,3,2026,2,5,23280.05,23280.05,23280.05,23280.05,0.0,23280.05,0.0,0.0,23280.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,146.0
2026-03-25 09:54:42.023868,09:54,25,3,2026,2,5,23278.05,23278.05,23278.05,23278.05,0.0,23278.05,0.0,0.0,23278.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,185.1
2026-03-25 09:54:42.122239,09:54,25,3,2026,2,5,23278.55,23278.55,23278.55,23278.55,0.0,23278.55,0.0,0.0,23278.55,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,97.9
2026-03-25 09:54:43.810757,09:54,25,3,2026,2,5,23277.0,23277.0,23277.0,23277.0,0.0,23277.0,0.0,0.0,23277.0,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,53.5
2026-03-25 09:54:43.985116,09:54,25,3,2026,2,5,23280.2,23280.2,23280.2,23280.2,0.0,23280.2,0.0,0.0,23280.2,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,173.9
2026-03-25 09:54:44.127064,09:54,25,3,2026,2,5,23280.2,23280.2,23280.2,23280.2,0.0,23280.2,0.0,0.0,23280.2,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,141.4
2026-03-25 09:54:44.275481,09:54,25,3,2026,2,5,23280.2,23280.2,23280.2,23280.2,0.0,23280.2,0.0,0.0,23280.2,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,147.9
2026-03-25 09:54:44.376443,09:54,25,3,2026,2,5,23280.35,23280.35,23280.35,23280.35,0.0,23280.35,0.0,0.0,23280.35,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,100.4
2026-03-25 09:54:46.045298,09:54,25,3,2026,2,5,23279.3,23279.3,23279.3,23279.3,0.0,23279.3,0.0,0.0,23279.3,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,146.4
2026-03-25 09:54:46.234139,09:54,25,3,2026,2,5,23279.3,23279.3,23279.3,23279.3,0.0,23279.3,0.0,0.0,23279.3,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,188.4
2026-03-25 09:54:46.291026,09:54,25,3,2026,2,5,23278.95,23278.95,23278.95,23278.95,0.0,23278.95,0.0,0.0,23278.95,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,56.4
2026-03-25 09:54:46.436050,09:54,25,3,2026,2,5,23279.3,23279.3,23279.3,23279.3,0.0,23279.3,0.0,0.0,23279.3,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,144.5
2026-03-25 09:54:46.587308,09:54,25,3,2026,2,5,23279.3,23279.3,23279.3,23279.3,0.0,23279.3,0.0,0.0,23279.3,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,150.5
2026-03-25 09:54:48.390104,09:54,25,3,2026,2,5,23280.05,23280.05,23280.05,23280.05,0.0,23280.05,0.0,0.0,23280.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,53.8
2026-03-25 09:54:48.476602,09:54,25,3,2026,2,5,23279.8,23279.8,23279.8,23279.8,0.0,23279.8,0.0,0.0,23279.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,86.0
2026-03-25 09:54:48.566027,09:54,25,3,2026,2,5,23279.8,23279.8,23279.8,23279.8,0.0,23279.8,0.0,0.0,23279.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,89.0
2026-03-25 09:54:48.656034,09:54,25,3,2026,2,5,23279.3,23279.3,23279.3,23279.3,0.0,23279.3,0.0,0.0,23279.3,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,89.4
2026-03-25 09:54:48.737612,09:54,25,3,2026,2,5,23279.8,23279.8,23279.8,23279.8,0.0,23279.8,0.0,0.0,23279.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,81.1
2026-03-25 09:54:50.501861,09:54,25,3,2026,2,5,23280.15,23280.15,23280.15,23280.15,0.0,23280.15,0.0,0.0,23280.15,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,101.1
2026-03-25 09:54:50.603691,09:54,25,3,2026,2,5,23279.05,23279.05,23279.05,23279.05,0.0,23279.05,0.0,0.0,23279.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,101.3
2026-03-25 09:54:50.694969,09:54,25,3,2026,2,5,23280.15,23280.15,23280.15,23280.15,0.0,23280.15,0.0,0.0,23280.15,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,90.8
2026-03-25 09:54:50.799178,09:54,25,3,2026,2,5,23280.15,23280.15,23280.15,23280.15,0.0,23280.15,0.0,0.0,23280.15,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,103.7
2026-03-25 09:54:50.939365,09:54,25,3,2026,2,5,23279.05,23279.05,23279.05,23279.05,0.0,23279.05,0.0,0.0,23279.05,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,139.7
2026-03-25 09:54:52.816522,09:54,25,3,2026,2,5,23279.8,23279.8,23279.8,23279.8,0.0,23279.8,0.0,0.0,23279.8,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,60.6
2026-03-25 09:54:52.893996,09:54,25,3,2026,2,5,23280.25,23280.25,23280.25,23280.25,0.0,23280.25,0.0,0.0,23280.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,77.0
2026-03-25 09:54:52.989731,09:54,25,3,2026,2,5,23280.25,23280.25,23280.25,23280.25,0.0,23280.25,0.0,0.0,23280.25,1.0,0.0,0.0,0.0,pre,1,0,0,0,0,0,1,ZERO_VOL,95.3
