tick_ts,bar_ts,tick_time_str,bar_time_str,symbol,year,month,date,day,hour,minute,week_of_month,open,high,low,close,volume,typical_price,vwap,price_range,return_pct,log_return,body_pct,upper_shadow,lower_shadow,hl_ratio,session_number,expiry,is_monthly_expiry,days_to_expiry,data_quality,fetch_latency_ms
2026-04-08 10:07:00.159603,2026-04-08 10:05:00,10:07,10:05,^NSEI,2026,4,8,2,10,5,2,23900.4,23935.1,23900.4,23932.45,0.0,23922.65,23907.56,34.7,0.1341,0.001342,92.36,2.65,0.0,1.001452,2,0,0,6,OK_NO_VOL,159.2
2026-04-08 10:08:00.235861,2026-04-08 10:06:00,10:08,10:06,^NSEI,2026,4,8,2,10,6,2,23932.4,23934.1,23907.75,23908.7,0.0,23916.85,23907.74,26.35,-0.099,-0.000993,89.95,1.7,0.95,1.001102,2,0,0,6,OK_NO_VOL,235.4
2026-04-08 10:09:00.234658,2026-04-08 10:07:00,10:09,10:07,^NSEI,2026,4,8,2,10,7,2,23908.35,23909.15,23894.5,23894.5,0.0,23899.38,23907.58,14.65,-0.0579,-0.000594,94.54,0.8,0.0,1.000613,2,0,0,6,OK_NO_VOL,234.2
2026-04-08 10:10:00.219007,2026-04-08 10:08:00,10:10,10:08,^NSEI,2026,4,8,2,10,8,2,23893.55,23906.35,23893.15,23902.05,0.0,23900.52,23907.45,13.2,0.0356,0.000316,64.39,4.3,0.4,1.000552,2,0,0,6,OK_NO_VOL,218.6
2026-04-08 10:11:00.185905,2026-04-08 10:09:00,10:11,10:09,^NSEI,2026,4,8,2,10,9,2,23903.4,23904.0,23899.7,23901.85,0.0,23901.85,23907.35,4.3,-0.0065,-8e-06,36.06,0.6,2.15,1.00018,2,0,0,6,OK_NO_VOL,185.5
2026-04-08 10:12:00.213592,2026-04-08 10:10:00,10:12,10:10,^NSEI,2026,4,8,2,10,10,2,23902.0,23902.75,23885.55,23890.3,0.0,23892.87,23907.09,17.2,-0.0489,-0.000483,68.02,0.75,4.75,1.00072,2,0,0,6,OK_NO_VOL,213.1
2026-04-08 10:13:00.175438,2026-04-08 10:11:00,10:13,10:11,^NSEI,2026,4,8,2,10,11,2,23890.55,23898.75,23890.0,23893.15,0.0,23893.97,23906.86,8.75,0.0109,0.000119,29.71,5.6,0.55,1.000366,2,0,0,6,OK_NO_VOL,175.0
2026-04-08 10:14:00.180068,2026-04-08 10:12:00,10:14,10:12,^NSEI,2026,4,8,2,10,12,2,23893.1,23903.4,23890.35,23897.5,0.0,23897.08,23906.69,13.05,0.0184,0.000182,33.72,5.9,2.75,1.000546,2,0,0,6,OK_NO_VOL,179.6
2026-04-08 10:15:00.181680,2026-04-08 10:13:00,10:15,10:13,^NSEI,2026,4,8,2,10,13,2,23897.6,23897.6,23888.35,23888.75,0.0,23891.57,23906.44,9.25,-0.037,-0.000366,95.67,0.0,0.4,1.000387,2,0,0,6,OK_NO_VOL,181.3
2026-04-08 10:16:00.155883,2026-04-08 10:14:00,10:16,10:14,^NSEI,2026,4,8,2,10,14,2,23888.35,23889.95,23878.6,23880.15,0.0,23882.9,23906.04,11.35,-0.0343,-0.00036,72.24,1.6,1.55,1.000475,2,0,0,6,OK_NO_VOL,155.4
2026-04-08 10:17:00.081509,2026-04-08 10:15:00,10:17,10:15,^NSEI,2026,4,8,2,10,15,2,23880.45,23881.85,23869.1,23872.85,0.0,23874.6,23905.53,12.75,-0.0318,-0.000306,59.6,1.4,3.75,1.000534,2,0,0,6,OK_NO_VOL,81.0
2026-04-08 10:18:00.103524,2026-04-08 10:16:00,10:18,10:16,^NSEI,2026,4,8,2,10,16,2,23872.5,23876.75,23870.35,23873.6,0.0,23873.57,23905.01,6.4,0.0046,3.1e-05,17.18,3.15,2.15,1.000268,2,0,0,6,OK_NO_VOL,103.1
2026-04-08 10:19:00.176282,2026-04-08 10:17:00,10:19,10:17,^NSEI,2026,4,8,2,10,17,2,23873.0,23891.6,23873.0,23888.35,0.0,23884.32,23904.68,18.6,0.0643,0.000618,82.52,3.25,0.0,1.000779,2,0,0,6,OK_NO_VOL,175.9
2026-04-08 10:20:00.176788,2026-04-08 10:18:00,10:20,10:18,^NSEI,2026,4,8,2,10,18,2,23888.45,23905.05,23888.45,23901.05,0.0,23898.18,23904.58,16.6,0.0528,0.000532,75.91,4.0,0.0,1.000695,2,0,0,6,OK_NO_VOL,176.3
2026-04-08 10:21:00.174039,2026-04-08 10:19:00,10:21,10:19,^NSEI,2026,4,8,2,10,19,2,23900.65,23904.6,23894.65,23904.6,0.0,23901.28,23904.53,9.95,0.0165,0.000149,39.69,0.0,6.0,1.000416,2,0,0,6,OK_NO_VOL,173.6
2026-04-08 10:22:00.184116,2026-04-08 10:20:00,10:22,10:20,^NSEI,2026,4,8,2,10,20,2,23905.25,23913.0,23899.55,23902.3,0.0,23904.95,23904.54,13.45,-0.0123,-9.6e-05,21.93,7.75,2.75,1.000563,2,0,0,6,OK_NO_VOL,183.6
2026-04-08 10:23:00.162317,2026-04-08 10:21:00,10:23,10:21,^NSEI,2026,4,8,2,10,21,2,23902.0,23903.1,23889.0,23889.6,0.0,23893.9,23904.38,14.1,-0.0519,-0.000531,87.95,1.1,0.6,1.00059,2,0,0,6,OK_NO_VOL,161.9
2026-04-08 10:24:00.204392,2026-04-08 10:22:00,10:24,10:22,^NSEI,2026,4,8,2,10,22,2,23890.3,23890.7,23877.4,23880.55,0.0,23882.88,23904.06,13.3,-0.0408,-0.000379,73.31,0.4,3.15,1.000557,2,0,0,6,OK_NO_VOL,203.9
2026-04-08 10:25:00.249115,2026-04-08 10:23:00,10:25,10:23,^NSEI,2026,4,8,2,10,23,2,23881.7,23894.55,23881.7,23894.2,0.0,23890.15,23903.86,12.85,0.0523,0.000571,97.28,0.35,0.0,1.000538,2,0,0,6,OK_NO_VOL,248.6
2026-04-08 10:26:00.159484,2026-04-08 10:24:00,10:26,10:24,^NSEI,2026,4,8,2,10,24,2,23893.9,23902.5,23891.2,23893.1,0.0,23895.6,23903.74,11.3,-0.0034,-4.6e-05,7.09,8.6,1.9,1.000473,2,0,0,6,OK_NO_VOL,159.1
2026-04-08 10:27:00.184166,2026-04-08 10:25:00,10:27,10:25,^NSEI,2026,4,8,2,10,25,2,23892.75,23893.9,23880.05,23889.35,0.0,23887.77,23903.52,13.85,-0.0142,-0.000157,24.55,1.15,9.3,1.00058,2,0,0,6,OK_NO_VOL,183.7
2026-04-08 10:28:00.157222,2026-04-08 10:26:00,10:28,10:26,^NSEI,2026,4,8,2,10,26,2,23890.8,23890.8,23880.4,23888.15,0.0,23886.45,23903.28,10.4,-0.0111,-5e-05,25.48,0.0,7.75,1.000436,2,0,0,6,OK_NO_VOL,156.8
2026-04-08 10:29:00.181999,2026-04-08 10:27:00,10:29,10:27,^NSEI,2026,4,8,2,10,27,2,23887.65,23896.8,23883.55,23896.15,0.0,23892.17,23903.13,13.25,0.0356,0.000335,64.15,0.65,4.1,1.000555,2,0,0,6,OK_NO_VOL,181.6
2026-04-08 10:30:00.226429,2026-04-08 10:28:00,10:30,10:28,^NSEI,2026,4,8,2,10,28,2,23895.65,23906.65,23895.65,23905.7,0.0,23902.67,23903.12,11.0,0.0421,0.0004,91.35,0.95,0.0,1.00046,2,0,0,6,OK_NO_VOL,225.9
2026-04-08 10:31:00.235352,2026-04-08 10:29:00,10:31,10:29,^NSEI,2026,4,8,2,10,29,2,23906.25,23915.25,23901.7,23908.75,0.0,23908.57,23903.2,13.55,0.0105,0.000128,18.45,6.5,4.55,1.000567,2,0,0,6,OK_NO_VOL,235.0
2026-04-08 10:32:00.206857,2026-04-08 10:30:00,10:32,10:30,^NSEI,2026,4,8,2,10,30,2,23909.85,23916.35,23908.5,23915.75,0.0,23913.53,23903.33,7.85,0.0247,0.000293,75.16,0.6,1.35,1.000328,2,0,0,6,OK_NO_VOL,206.4
2026-04-08 10:33:00.212788,2026-04-08 10:31:00,10:33,10:31,^NSEI,2026,4,8,2,10,31,2,23915.5,23918.7,23908.05,23917.6,0.0,23914.78,23903.48,10.65,0.0088,7.7e-05,19.71,1.1,7.45,1.000445,2,0,0,6,OK_NO_VOL,212.3
2026-04-08 10:34:00.085963,2026-04-08 10:32:00,10:34,10:32,^NSEI,2026,4,8,2,10,32,2,23918.55,23923.4,23915.4,23916.05,0.0,23918.28,23903.67,8.0,-0.0105,-6.5e-05,31.25,4.85,0.65,1.000335,2,0,0,6,OK_NO_VOL,85.5
2026-04-08 10:35:00.181149,2026-04-08 10:33:00,10:35,10:33,^NSEI,2026,4,8,2,10,33,2,23916.3,23928.35,23915.2,23926.35,0.0,23923.3,23903.92,13.15,0.042,0.000431,76.42,2.0,1.1,1.00055,2,0,0,6,OK_NO_VOL,180.7
2026-04-08 10:36:00.128346,2026-04-08 10:34:00,10:36,10:34,^NSEI,2026,4,8,2,10,34,2,23924.4,23926.2,23918.2,23921.5,0.0,23921.97,23904.14,8.0,-0.0121,-0.000203,36.25,1.8,3.3,1.000334,2,0,0,6,OK_NO_VOL,127.9
2026-04-08 10:37:00.105758,2026-04-08 10:35:00,10:37,10:35,^NSEI,2026,4,8,2,10,35,2,23922.05,23922.05,23908.0,23910.0,0.0,23913.35,23904.26,14.05,-0.0504,-0.000481,85.77,0.0,2.0,1.000588,2,0,0,6,OK_NO_VOL,105.3
2026-04-08 10:38:00.144844,2026-04-08 10:36:00,10:38,10:36,^NSEI,2026,4,8,2,10,36,2,23910.6,23913.85,23904.05,23904.45,0.0,23907.45,23904.3,9.8,-0.0257,-0.000232,62.76,3.25,0.4,1.00041,2,0,0,6,OK_NO_VOL,144.2
2026-04-08 10:39:00.148228,2026-04-08 10:37:00,10:39,10:37,^NSEI,2026,4,8,2,10,37,2,23904.8,23924.15,23904.8,23923.55,0.0,23917.5,23904.46,19.35,0.0784,0.000799,96.9,0.6,0.0,1.000809,2,0,0,6,OK_NO_VOL,147.8
2026-04-08 10:40:00.159120,2026-04-08 10:38:00,10:40,10:38,^NSEI,2026,4,8,2,10,38,2,23924.15,23930.9,23910.3,23910.3,0.0,23917.17,23904.61,20.6,-0.0579,-0.000554,67.23,6.75,0.0,1.000862,2,0,0,6,OK_NO_VOL,158.7
2026-04-08 10:41:00.174254,2026-04-08 10:39:00,10:41,10:39,^NSEI,2026,4,8,2,10,39,2,23911.9,23922.05,23907.9,23921.55,0.0,23917.17,23904.75,14.15,0.0404,0.00047,68.2,0.5,4.0,1.000592,2,0,0,6,OK_NO_VOL,173.8
2026-04-08 10:42:00.134143,2026-04-08 10:40:00,10:42,10:40,^NSEI,2026,4,8,2,10,40,2,23921.65,23921.8,23907.85,23908.3,0.0,23912.65,23904.85,13.95,-0.0558,-0.000554,95.7,0.15,0.45,1.000584,2,0,0,6,OK_NO_VOL,133.7
2026-04-08 10:43:00.116343,2026-04-08 10:41:00,10:43,10:41,^NSEI,2026,4,8,2,10,41,2,23907.9,23918.55,23906.65,23918.55,0.0,23914.58,23904.96,11.9,0.0445,0.000429,89.5,0.0,1.25,1.000498,2,0,0,6,OK_NO_VOL,115.9
2026-04-08 10:44:00.207584,2026-04-08 10:42:00,10:44,10:42,^NSEI,2026,4,8,2,10,42,2,23917.55,23923.15,23913.5,23916.35,0.0,23917.67,23905.1,9.65,-0.005,-9.2e-05,12.45,5.6,2.85,1.000404,2,0,0,6,OK_NO_VOL,207.2
2026-04-08 10:45:00.185597,2026-04-08 10:43:00,10:45,10:43,^NSEI,2026,4,8,2,10,43,2,23916.65,23940.75,23914.25,23940.75,0.0,23931.92,23905.4,26.5,0.1008,0.00102,90.94,0.0,2.4,1.001108,2,0,0,6,OK_NO_VOL,185.2
2026-04-08 10:46:00.198658,2026-04-08 10:44:00,10:46,10:44,^NSEI,2026,4,8,2,10,44,2,23941.05,23952.95,23941.05,23950.5,0.0,23948.17,23905.88,11.9,0.0395,0.000407,79.41,2.45,0.0,1.000497,2,0,0,6,OK_NO_VOL,198.2
2026-04-08 10:47:00.171158,2026-04-08 10:45:00,10:47,10:45,^NSEI,2026,4,8,2,10,45,2,23950.95,23951.65,23940.05,23941.85,0.0,23944.52,23906.3,11.6,-0.038,-0.000361,78.44,0.7,1.8,1.000485,2,0,0,6,OK_NO_VOL,170.7
2026-04-08 10:48:00.227838,2026-04-08 10:46:00,10:48,10:46,^NSEI,2026,4,8,2,10,46,2,23942.05,23943.3,23933.15,23943.05,0.0,23939.83,23906.67,10.15,0.0042,5e-05,9.85,0.25,8.9,1.000424,2,0,0,6,OK_NO_VOL,227.4
2026-04-08 10:49:00.156226,2026-04-08 10:47:00,10:49,10:47,^NSEI,2026,4,8,2,10,47,2,23941.95,23945.85,23936.7,23940.95,0.0,23941.17,23907.04,9.15,-0.0042,-8.8e-05,10.93,3.9,4.25,1.000382,2,0,0,6,OK_NO_VOL,155.8
