tick_ts,bar_ts,tick_time_str,bar_time_str,symbol,year,month,date,day,hour,minute,week_of_month,open,high,low,close,volume,typical_price,vwap,price_range,return_pct,log_return,body_pct,upper_shadow,lower_shadow,hl_ratio,session_number,expiry,is_monthly_expiry,days_to_expiry,data_quality,fetch_latency_ms
2026-04-02 09:34:00.119100,2026-04-02 09:32:00,09:34,09:32,^NSEI,2026,4,2,3,9,32,1,22249.5,22258.65,22248.55,22250.05,0.0,22252.42,22246.92,10.1,0.0025,1.1e-05,5.45,8.6,0.95,1.000454,1,0,0,5,OK_NO_VOL,118.6
2026-04-02 09:35:00.105892,2026-04-02 09:33:00,09:35,09:33,^NSEI,2026,4,2,3,9,33,1,22249.85,22251.4,22239.45,22244.75,0.0,22245.2,22246.83,11.95,-0.0229,-0.000238,42.67,1.55,5.3,1.000537,1,0,0,5,OK_NO_VOL,105.4
2026-04-02 09:36:00.156413,2026-04-02 09:34:00,09:36,09:34,^NSEI,2026,4,2,3,9,34,1,22244.3,22256.85,22241.5,22255.4,0.0,22251.25,22247.05,15.35,0.0499,0.000479,72.31,1.45,2.8,1.00069,1,0,0,5,OK_NO_VOL,155.9
2026-04-02 09:37:00.084023,2026-04-02 09:35:00,09:37,09:35,^NSEI,2026,4,2,3,9,35,1,22255.4,22255.4,22246.9,22251.7,0.0,22251.33,22247.25,8.5,-0.0166,-0.000166,43.54,0.0,4.8,1.000382,1,0,0,5,OK_NO_VOL,83.5
2026-04-02 09:38:00.098727,2026-04-02 09:36:00,09:38,09:36,^NSEI,2026,4,2,3,9,36,1,22248.65,22274.35,22244.0,22270.3,0.0,22262.88,22247.96,30.35,0.0973,0.000836,71.34,4.05,4.65,1.001364,1,0,0,5,OK_NO_VOL,98.2
2026-04-02 09:39:00.133812,2026-04-02 09:37:00,09:39,09:37,^NSEI,2026,4,2,3,9,37,1,22271.3,22290.75,22268.95,22284.25,0.0,22281.32,22249.41,21.8,0.0581,0.000626,59.4,6.5,2.35,1.000979,1,0,0,5,OK_NO_VOL,133.4
2026-04-02 09:40:00.106114,2026-04-02 09:38:00,09:40,09:38,^NSEI,2026,4,2,3,9,38,1,22284.55,22285.05,22268.9,22279.05,0.0,22277.67,22250.59,16.15,-0.0247,-0.000233,34.06,0.5,10.15,1.000725,1,0,0,5,OK_NO_VOL,105.6
2026-04-02 09:41:00.107446,2026-04-02 09:39:00,09:41,09:39,^NSEI,2026,4,2,3,9,39,1,22280.05,22280.1,22249.75,22251.45,0.0,22260.43,22250.98,30.35,-0.1284,-0.00124,94.24,0.05,1.7,1.001364,1,0,0,5,OK_NO_VOL,107.0
2026-04-02 09:42:00.134873,2026-04-02 09:40:00,09:42,09:40,^NSEI,2026,4,2,3,9,40,1,22249.9,22259.95,22244.0,22258.5,0.0,22254.15,22251.11,15.95,0.0387,0.000317,53.92,1.45,5.9,1.000717,1,0,0,5,OK_NO_VOL,134.4
2026-04-02 09:43:00.172201,2026-04-02 09:41:00,09:43,09:41,^NSEI,2026,4,2,3,9,41,1,22261.05,22278.1,22261.05,22271.0,0.0,22270.05,22251.81,17.05,0.0447,0.000561,58.35,7.1,0.0,1.000766,1,0,0,5,OK_NO_VOL,171.7
2026-04-02 09:44:00.099294,2026-04-02 09:42:00,09:44,09:42,^NSEI,2026,4,2,3,9,42,1,22270.3,22272.65,22253.45,22256.9,0.0,22261.0,22252.14,19.2,-0.0602,-0.000633,69.79,2.35,3.45,1.000863,1,0,0,5,OK_NO_VOL,98.8
2026-04-02 09:45:00.090169,2026-04-02 09:43:00,09:45,09:43,^NSEI,2026,4,2,3,9,43,1,22256.2,22267.05,22254.55,22258.65,0.0,22260.08,22252.41,12.5,0.011,7.9e-05,19.61,8.4,1.65,1.000562,1,0,0,5,OK_NO_VOL,89.7
2026-04-02 09:46:00.100186,2026-04-02 09:44:00,09:46,09:44,^NSEI,2026,4,2,3,9,44,1,22259.25,22263.05,22251.25,22262.55,0.0,22258.95,22252.63,11.8,0.0148,0.000175,27.97,0.5,8.0,1.00053,1,0,0,5,OK_NO_VOL,99.7
2026-04-02 09:47:00.136483,2026-04-02 09:45:00,09:47,09:45,^NSEI,2026,4,2,3,9,45,1,22264.45,22273.2,22262.05,22272.6,0.0,22269.28,22253.17,11.15,0.0366,0.000451,73.1,0.6,2.4,1.000501,1,0,0,5,OK_NO_VOL,136.0
2026-04-02 09:48:00.157285,2026-04-02 09:46:00,09:48,09:46,^NSEI,2026,4,2,3,9,46,1,22271.35,22271.35,22252.2,22254.25,0.0,22259.27,22253.36,19.15,-0.0768,-0.000824,89.29,0.0,2.05,1.000861,1,0,0,5,OK_NO_VOL,156.8
2026-04-02 09:49:00.115002,2026-04-02 09:47:00,09:49,09:47,^NSEI,2026,4,2,3,9,47,1,22252.7,22257.15,22248.95,22249.6,0.0,22251.9,22253.31,8.2,-0.0139,-0.000209,37.8,4.45,0.65,1.000369,1,0,0,5,OK_NO_VOL,114.5
2026-04-02 09:50:00.101361,2026-04-02 09:48:00,09:50,09:48,^NSEI,2026,4,2,3,9,48,1,22250.05,22251.25,22236.4,22236.65,0.0,22241.43,22252.96,14.85,-0.0602,-0.000582,90.24,1.2,0.25,1.000668,1,0,0,5,OK_NO_VOL,100.9
2026-04-02 09:51:00.134709,2026-04-02 09:49:00,09:51,09:49,^NSEI,2026,4,2,3,9,49,1,22236.5,22237.95,22227.35,22235.65,0.0,22233.65,22252.41,10.6,-0.0038,-4.5e-05,8.02,1.45,8.3,1.000477,1,0,0,5,OK_NO_VOL,134.3
2026-04-02 09:52:00.110051,2026-04-02 09:50:00,09:52,09:50,^NSEI,2026,4,2,3,9,50,1,22235.7,22241.7,22231.5,22238.9,0.0,22237.37,22251.99,10.2,0.0144,0.000146,31.38,2.8,4.2,1.000459,1,0,0,5,OK_NO_VOL,109.5
2026-04-02 09:53:00.097061,2026-04-02 09:51:00,09:53,09:51,^NSEI,2026,4,2,3,9,51,1,22236.2,22237.65,22229.35,22229.65,0.0,22232.22,22251.46,8.3,-0.0295,-0.000416,78.9,1.45,0.3,1.000373,1,0,0,5,OK_NO_VOL,96.5
2026-04-02 09:54:00.178914,2026-04-02 09:52:00,09:54,09:52,^NSEI,2026,4,2,3,9,52,1,22229.9,22229.9,22215.7,22215.7,0.0,22220.43,22250.64,14.2,-0.0639,-0.000628,100.01,0.0,0.0,1.000639,1,0,0,5,OK_NO_VOL,178.5
2026-04-02 09:55:00.166921,2026-04-02 09:53:00,09:55,09:53,^NSEI,2026,4,2,3,9,53,1,22215.4,22227.5,22212.7,22227.5,0.0,22222.57,22249.92,14.8,0.0545,0.000531,81.75,0.0,2.7,1.000666,1,0,0,5,OK_NO_VOL,166.4
2026-04-02 09:56:00.082622,2026-04-02 09:54:00,09:56,09:54,^NSEI,2026,4,2,3,9,54,1,22227.1,22229.2,22217.5,22221.15,0.0,22222.62,22249.24,11.7,-0.0268,-0.000286,50.85,2.1,3.65,1.000527,1,0,0,5,OK_NO_VOL,78.9
2026-04-02 09:57:00.128486,2026-04-02 09:55:00,09:57,09:55,^NSEI,2026,4,2,3,9,55,1,22220.8,22222.2,22212.65,22221.9,0.0,22218.92,22248.5,9.55,0.0049,3.4e-05,11.51,0.3,8.15,1.00043,1,0,0,5,OK_NO_VOL,128.0
2026-04-02 09:58:00.127989,2026-04-02 09:56:00,09:58,09:56,^NSEI,2026,4,2,3,9,56,1,22222.35,22227.55,22220.8,22220.9,0.0,22223.08,22247.89,6.75,-0.0065,-4.5e-05,21.47,5.2,0.1,1.000304,1,0,0,5,OK_NO_VOL,127.5
2026-04-02 09:59:00.098591,2026-04-02 09:57:00,09:59,09:57,^NSEI,2026,4,2,3,9,57,1,22220.35,22222.35,22214.8,22218.25,0.0,22218.47,22247.21,7.55,-0.0094,-0.000119,27.81,2.0,3.45,1.00034,1,0,0,5,OK_NO_VOL,98.1
2026-04-02 10:00:00.090691,2026-04-02 09:58:00,10:00,09:58,^NSEI,2026,4,2,3,9,58,1,22217.55,22217.9,22209.9,22211.0,0.0,22212.93,22246.43,8.0,-0.0295,-0.000326,81.88,0.35,1.1,1.00036,1,0,0,5,OK_NO_VOL,90.3
2026-04-02 10:01:00.088427,2026-04-02 09:59:00,10:01,09:59,^NSEI,2026,4,2,3,9,59,1,22210.7,22211.4,22205.85,22206.5,0.0,22207.92,22245.58,5.55,-0.0189,-0.000203,75.66,0.7,0.65,1.00025,1,0,0,5,OK_NO_VOL,88.0
2026-04-02 10:02:00.094388,2026-04-02 10:00:00,10:02,10:00,^NSEI,2026,4,2,3,10,0,1,22206.8,22211.6,22190.45,22211.25,0.0,22204.43,22244.68,21.15,0.02,0.000214,21.04,0.35,16.35,1.000953,2,0,0,5,OK_NO_VOL,94.0
2026-04-02 10:03:00.160409,2026-04-02 10:01:00,10:03,10:01,^NSEI,2026,4,2,3,10,1,1,22211.15,22228.9,22211.15,22228.9,0.0,22222.98,22244.22,17.75,0.0799,0.000794,100.0,0.0,0.0,1.000799,2,0,0,5,OK_NO_VOL,160.0
2026-04-02 10:04:00.104148,2026-04-02 10:02:00,10:04,10:02,^NSEI,2026,4,2,3,10,2,1,22227.3,22229.3,22217.1,22219.2,0.0,22221.87,22243.75,12.2,-0.0364,-0.000436,66.41,2.0,2.1,1.000549,2,0,0,5,OK_NO_VOL,103.6
2026-04-02 10:05:00.200024,2026-04-02 10:03:00,10:05,10:03,^NSEI,2026,4,2,3,10,3,1,22218.7,22229.8,22205.25,22210.35,0.0,22215.13,22243.17,24.55,-0.0376,-0.000398,34.01,11.1,5.1,1.001106,2,0,0,5,OK_NO_VOL,199.6
2026-04-02 10:06:00.099415,2026-04-02 10:04:00,10:06,10:04,^NSEI,2026,4,2,3,10,4,1,22210.7,22216.75,22209.05,22215.1,0.0,22213.63,22242.58,7.7,0.0198,0.000214,57.15,1.65,1.65,1.000347,2,0,0,5,OK_NO_VOL,98.9
2026-04-02 10:07:00.096827,2026-04-02 10:05:00,10:07,10:05,^NSEI,2026,4,2,3,10,5,1,22216.1,22216.1,22207.7,22207.7,0.0,22210.5,22241.95,8.4,-0.0378,-0.000333,100.0,0.0,0.0,1.000378,2,0,0,5,OK_NO_VOL,96.3
2026-04-02 10:08:00.081695,2026-04-02 10:06:00,10:08,10:06,^NSEI,2026,4,2,3,10,6,1,22208.65,22208.65,22195.45,22195.65,0.0,22199.92,22241.14,13.2,-0.0585,-0.000543,98.48,0.0,0.2,1.000595,2,0,0,5,OK_NO_VOL,81.2
2026-04-02 10:09:00.156060,2026-04-02 10:07:00,10:09,10:07,^NSEI,2026,4,2,3,10,7,1,22194.05,22203.95,22185.6,22203.1,0.0,22197.55,22240.32,18.35,0.0408,0.000336,49.31,0.85,8.45,1.000827,2,0,0,5,OK_NO_VOL,155.6
2026-04-02 10:10:00.136757,2026-04-02 10:08:00,10:10,10:08,^NSEI,2026,4,2,3,10,8,1,22202.65,22203.45,22185.25,22192.2,0.0,22193.63,22239.45,18.2,-0.0471,-0.000491,57.42,0.8,6.95,1.00082,2,0,0,5,OK_NO_VOL,136.3
2026-04-02 10:11:00.106683,2026-04-02 10:09:00,10:11,10:09,^NSEI,2026,4,2,3,10,9,1,22192.2,22193.75,22184.7,22186.4,0.0,22188.28,22238.52,9.05,-0.0261,-0.000261,64.08,1.55,1.7,1.000408,2,0,0,5,OK_NO_VOL,106.2
2026-04-02 10:12:00.108146,2026-04-02 10:10:00,10:12,10:10,^NSEI,2026,4,2,3,10,10,1,22186.35,22191.65,22183.3,22187.55,0.0,22187.5,22237.61,8.35,0.0054,5.2e-05,14.39,4.1,3.05,1.000376,2,0,0,5,OK_NO_VOL,107.7
2026-04-02 10:13:00.150577,2026-04-02 10:11:00,10:13,10:11,^NSEI,2026,4,2,3,10,11,1,22186.7,22200.35,22186.7,22198.4,0.0,22195.15,22236.87,13.65,0.0527,0.000489,85.72,1.95,0.0,1.000615,2,0,0,5,OK_NO_VOL,150.1
2026-04-02 10:14:00.084152,2026-04-02 10:12:00,10:14,10:12,^NSEI,2026,4,2,3,10,12,1,22197.6,22204.15,22194.5,22200.5,0.0,22199.72,22236.23,9.65,0.0131,9.5e-05,30.06,3.65,3.1,1.000435,2,0,0,5,OK_NO_VOL,83.7
2026-04-02 10:15:00.094977,2026-04-02 10:13:00,10:15,10:13,^NSEI,2026,4,2,3,10,13,1,22200.6,22215.1,22199.5,22213.9,0.0,22209.5,22235.77,15.6,0.0599,0.000603,85.26,1.2,1.1,1.000703,2,0,0,5,OK_NO_VOL,94.5
2026-04-02 10:16:00.088472,2026-04-02 10:14:00,10:16,10:14,^NSEI,2026,4,2,3,10,14,1,22213.65,22236.65,22212.55,22234.35,0.0,22227.85,22235.64,24.1,0.0932,0.00092,85.89,2.3,1.1,1.001085,2,0,0,5,OK_NO_VOL,88.0
2026-04-02 10:17:00.100368,2026-04-02 10:15:00,10:17,10:15,^NSEI,2026,4,2,3,10,15,1,22234.5,22234.5,22207.25,22216.5,0.0,22219.42,22235.38,27.25,-0.081,-0.000803,66.06,0.0,9.25,1.001227,2,0,0,5,OK_NO_VOL,99.9
2026-04-02 10:18:00.105586,2026-04-02 10:16:00,10:18,10:16,^NSEI,2026,4,2,3,10,16,1,22215.7,22217.5,22203.0,22203.15,0.0,22207.88,22234.93,14.5,-0.0565,-0.000601,86.54,1.8,0.15,1.000653,2,0,0,5,OK_NO_VOL,105.1
2026-04-02 10:19:00.113433,2026-04-02 10:17:00,10:19,10:17,^NSEI,2026,4,2,3,10,17,1,22203.25,22204.0,22193.45,22193.45,0.0,22196.97,22234.33,10.55,-0.0441,-0.000437,92.9,0.75,0.0,1.000475,2,0,0,5,OK_NO_VOL,113.0
2026-04-02 10:20:00.181087,2026-04-02 10:18:00,10:20,10:18,^NSEI,2026,4,2,3,10,18,1,22194.0,22210.5,22190.65,22208.0,0.0,22203.05,22233.84,19.85,0.0631,0.000655,70.53,2.5,3.35,1.000895,2,0,0,5,OK_NO_VOL,180.6
2026-04-02 10:21:00.093359,2026-04-02 10:19:00,10:21,10:19,^NSEI,2026,4,2,3,10,19,1,22208.3,22208.3,22201.45,22205.35,0.0,22205.03,22233.4,6.85,-0.0133,-0.000119,43.08,0.0,3.9,1.000309,2,0,0,5,OK_NO_VOL,92.9
2026-04-02 10:22:00.100146,2026-04-02 10:20:00,10:22,10:20,^NSEI,2026,4,2,3,10,20,1,22206.55,22226.5,22206.55,22224.6,0.0,22219.22,22233.18,19.95,0.0813,0.000867,90.47,1.9,0.0,1.000898,2,0,0,5,OK_NO_VOL,99.6
2026-04-02 10:23:00.080651,2026-04-02 10:21:00,10:23,10:21,^NSEI,2026,4,2,3,10,21,1,22224.95,22225.9,22207.75,22208.25,0.0,22213.97,22232.9,18.15,-0.0751,-0.000736,92.01,0.95,0.5,1.000817,2,0,0,5,OK_NO_VOL,80.1
2026-04-02 10:24:00.167753,2026-04-02 10:22:00,10:24,10:22,^NSEI,2026,4,2,3,10,22,1,22209.8,22210.25,22197.15,22197.25,0.0,22201.55,22232.44,13.1,-0.0565,-0.000495,95.81,0.45,0.1,1.00059,2,0,0,5,OK_NO_VOL,167.3
2026-04-02 10:25:00.134258,2026-04-02 10:23:00,10:25,10:23,^NSEI,2026,4,2,3,10,23,1,22199.0,22201.9,22190.65,22197.5,0.0,22196.68,22231.92,11.25,-0.0068,1.1e-05,13.33,2.9,6.85,1.000507,2,0,0,5,OK_NO_VOL,133.8
2026-04-02 10:26:00.297649,2026-04-02 10:24:00,10:26,10:24,^NSEI,2026,4,2,3,10,24,1,22196.4,22198.55,22189.45,22191.3,0.0,22193.1,22231.36,9.1,-0.023,-0.000279,56.04,2.15,1.85,1.00041,2,0,0,5,OK_NO_VOL,297.2
2026-04-02 10:27:00.095187,2026-04-02 10:25:00,10:27,10:25,^NSEI,2026,4,2,3,10,25,1,22189.75,22207.7,22188.95,22207.7,0.0,22201.45,22230.94,18.75,0.0809,0.000739,95.73,0.0,0.8,1.000845,2,0,0,5,OK_NO_VOL,94.7
2026-04-02 10:28:00.099120,2026-04-02 10:26:00,10:28,10:26,^NSEI,2026,4,2,3,10,26,1,22208.4,22218.2,22205.3,22213.85,0.0,22212.45,22230.68,12.9,0.0245,0.000277,42.24,4.35,3.1,1.000581,2,0,0,5,OK_NO_VOL,98.7
2026-04-02 10:29:00.097608,2026-04-02 10:27:00,10:29,10:27,^NSEI,2026,4,2,3,10,27,1,22214.65,22221.4,22214.45,22217.95,0.0,22217.93,22230.51,6.95,0.0148,0.000185,47.47,3.45,0.2,1.000313,2,0,0,5,OK_NO_VOL,97.1
2026-04-02 10:30:00.091233,2026-04-02 10:28:00,10:30,10:28,^NSEI,2026,4,2,3,10,28,1,22218.35,22219.2,22208.65,22216.75,0.0,22214.87,22230.3,10.55,-0.0072,-5.4e-05,15.16,0.85,8.1,1.000475,2,0,0,5,OK_NO_VOL,90.8
2026-04-02 10:31:00.100530,2026-04-02 10:29:00,10:31,10:29,^NSEI,2026,4,2,3,10,29,1,22218.05,22220.85,22215.95,22217.65,0.0,22218.15,22230.14,4.9,-0.0018,4.1e-05,8.17,2.8,1.7,1.000221,2,0,0,5,OK_NO_VOL,100.1
2026-04-02 10:32:00.079613,2026-04-02 10:30:00,10:32,10:30,^NSEI,2026,4,2,3,10,30,1,22216.85,22221.05,22210.6,22215.85,0.0,22215.83,22229.95,10.45,-0.0045,-8.1e-05,9.57,4.2,5.25,1.000471,2,0,0,5,OK_NO_VOL,79.2
2026-04-02 10:33:00.211189,2026-04-02 10:31:00,10:33,10:31,^NSEI,2026,4,2,3,10,31,1,22214.9,22223.55,22213.35,22223.5,0.0,22220.13,22229.82,10.2,0.0387,0.000344,84.31,0.05,1.55,1.000459,2,0,0,5,OK_NO_VOL,210.7
2026-04-02 10:34:00.096112,2026-04-02 10:32:00,10:34,10:32,^NSEI,2026,4,2,3,10,32,1,22223.35,22227.2,22219.6,22220.85,0.0,22222.55,22229.73,7.6,-0.0112,-0.000119,32.89,3.85,1.25,1.000342,2,0,0,5,OK_NO_VOL,95.6
2026-04-02 10:35:00.177157,2026-04-02 10:33:00,10:35,10:33,^NSEI,2026,4,2,3,10,33,1,22220.45,22229.0,22212.45,22213.25,0.0,22218.23,22229.58,16.55,-0.0324,-0.000342,43.5,8.55,0.8,1.000745,2,0,0,5,OK_NO_VOL,176.7
2026-04-02 10:36:00.095787,2026-04-02 10:34:00,10:36,10:34,^NSEI,2026,4,2,3,10,34,1,22212.45,22214.5,22208.5,22214.0,0.0,22212.33,22229.37,6.0,0.007,3.4e-05,25.85,0.5,3.95,1.00027,2,0,0,5,OK_NO_VOL,95.3
2026-04-02 10:37:00.105844,2026-04-02 10:35:00,10:37,10:35,^NSEI,2026,4,2,3,10,35,1,22213.4,22217.75,22207.95,22208.9,0.0,22211.53,22229.15,9.8,-0.0203,-0.00023,45.92,4.35,0.95,1.000441,2,0,0,5,OK_NO_VOL,105.4
2026-04-02 10:38:00.124724,2026-04-02 10:36:00,10:38,10:36,^NSEI,2026,4,2,3,10,36,1,22206.8,22220.45,22206.8,22213.85,0.0,22213.7,22228.96,13.65,0.0317,0.000223,51.64,6.6,0.0,1.000615,2,0,0,5,OK_NO_VOL,124.3
2026-04-02 10:39:00.086077,2026-04-02 10:37:00,10:39,10:37,^NSEI,2026,4,2,3,10,37,1,22213.75,22224.35,22210.3,22223.8,0.0,22219.48,22228.84,14.05,0.0452,0.000448,71.54,0.55,3.45,1.000633,2,0,0,5,OK_NO_VOL,85.7
2026-04-02 10:40:00.191177,2026-04-02 10:38:00,10:40,10:38,^NSEI,2026,4,2,3,10,38,1,22222.7,22224.3,22221.15,22221.55,0.0,22222.33,22228.77,3.15,-0.0052,-0.000101,36.46,1.6,0.4,1.000142,2,0,0,5,OK_NO_VOL,190.5
2026-04-02 10:41:00.086651,2026-04-02 10:39:00,10:41,10:39,^NSEI,2026,4,2,3,10,39,1,22221.1,22223.55,22219.4,22221.35,0.0,22221.43,22228.68,4.15,0.0011,-9e-06,6.02,2.2,1.7,1.000187,2,0,0,5,OK_NO_VOL,86.2
2026-04-02 10:42:00.101238,2026-04-02 10:40:00,10:42,10:40,^NSEI,2026,4,2,3,10,40,1,22219.95,22235.3,22219.95,22234.8,0.0,22230.02,22228.7,15.35,0.0668,0.000605,96.75,0.5,0.0,1.000691,2,0,0,5,OK_NO_VOL,100.8
2026-04-02 10:43:00.138250,2026-04-02 10:41:00,10:43,10:41,^NSEI,2026,4,2,3,10,41,1,22234.15,22234.15,22215.1,22221.1,0.0,22223.45,22228.64,19.05,-0.0587,-0.000616,68.51,0.0,6.0,1.000858,2,0,0,5,OK_NO_VOL,137.8
2026-04-02 10:44:00.154230,2026-04-02 10:42:00,10:44,10:42,^NSEI,2026,4,2,3,10,42,1,22219.9,22235.95,22219.5,22234.6,0.0,22230.02,22228.65,16.45,0.0662,0.000607,89.36,1.35,0.4,1.00074,2,0,0,5,OK_NO_VOL,153.7
2026-04-02 10:45:00.142519,2026-04-02 10:43:00,10:45,10:43,^NSEI,2026,4,2,3,10,43,1,22235.4,22235.85,22221.95,22232.65,0.0,22230.15,22228.67,13.9,-0.0124,-8.8e-05,19.78,0.45,10.7,1.000626,2,0,0,5,OK_NO_VOL,142.0
2026-04-02 10:46:00.083458,2026-04-02 10:44:00,10:46,10:44,^NSEI,2026,4,2,3,10,44,1,22232.15,22236.2,22221.4,22221.4,0.0,22226.33,22228.64,14.8,-0.0484,-0.000506,72.64,4.05,0.0,1.000666,2,0,0,5,OK_NO_VOL,83.0
2026-04-02 10:47:00.168832,2026-04-02 10:45:00,10:47,10:45,^NSEI,2026,4,2,3,10,45,1,22221.2,22225.1,22220.4,22222.9,0.0,22222.8,22228.58,4.7,0.0077,6.8e-05,36.2,2.2,0.8,1.000211,2,0,0,5,OK_NO_VOL,168.1
2026-04-02 10:48:00.087439,2026-04-02 10:46:00,10:48,10:46,^NSEI,2026,4,2,3,10,46,1,22221.85,22221.85,22213.25,22214.5,0.0,22216.53,22228.45,8.6,-0.0331,-0.000378,85.46,0.0,1.25,1.000387,2,0,0,5,OK_NO_VOL,86.9
2026-04-02 10:49:00.156380,2026-04-02 10:47:00,10:49,10:47,^NSEI,2026,4,2,3,10,47,1,22213.15,22214.6,22189.45,22195.1,0.0,22199.72,22228.14,25.15,-0.0813,-0.000874,71.77,1.45,5.65,1.001133,2,0,0,5,OK_NO_VOL,155.8
