tick_ts,bar_ts,tick_time_str,bar_time_str,symbol,year,month,date,day,hour,minute,week_of_month,open,high,low,close,volume,typical_price,vwap,price_range,return_pct,log_return,body_pct,upper_shadow,lower_shadow,hl_ratio,session_number,expiry,is_monthly_expiry,days_to_expiry,data_quality,fetch_latency_ms
2026-04-10 09:27:00.131891,2026-04-10 09:25:00,09:27,09:25,^NSEI,2026,4,10,4,9,25,2,23918.85,23944.2,23918.45,23940.45,0.0,23934.37,23940.32,25.75,0.0903,0.000911,83.88,3.75,0.4,1.001077,1,0,0,4,OK_NO_VOL,131.4
2026-04-10 09:28:00.159307,2026-04-10 09:26:00,09:28,09:26,^NSEI,2026,4,10,4,9,26,2,23940.1,23941.0,23913.8,23913.95,0.0,23922.92,23938.87,27.2,-0.1092,-0.001108,96.14,0.9,0.15,1.001137,1,0,0,4,OK_NO_VOL,158.9
2026-04-10 09:29:00.116087,2026-04-10 09:27:00,09:29,09:27,^NSEI,2026,4,10,4,9,27,2,23914.55,23915.25,23902.2,23908.85,0.0,23908.77,23936.55,13.05,-0.0238,-0.000213,43.69,0.7,6.65,1.000546,1,0,0,4,OK_NO_VOL,115.7
2026-04-10 09:30:00.133486,2026-04-10 09:28:00,09:30,09:28,^NSEI,2026,4,10,4,9,28,2,23909.9,23930.25,23907.2,23930.25,0.0,23922.57,23935.55,23.05,0.0851,0.000895,88.28,0.0,2.7,1.000964,1,0,0,4,OK_NO_VOL,132.9
2026-04-10 09:31:00.125368,2026-04-10 09:29:00,09:31,09:29,^NSEI,2026,4,10,4,9,29,2,23928.15,23937.35,23922.85,23936.9,0.0,23932.37,23935.34,14.5,0.0366,0.000278,60.34,0.45,5.3,1.000606,1,0,0,4,OK_NO_VOL,124.9
2026-04-10 09:32:00.183199,2026-04-10 09:30:00,09:32,09:30,^NSEI,2026,4,10,4,9,30,2,23937.35,23947.4,23937.35,23945.55,0.0,23943.43,23935.85,10.05,0.0343,0.000361,81.6,1.85,0.0,1.00042,1,0,0,4,OK_NO_VOL,182.7
2026-04-10 09:33:00.166998,2026-04-10 09:31:00,09:33,09:31,^NSEI,2026,4,10,4,9,31,2,23945.6,23950.9,23935.1,23935.55,0.0,23940.52,23936.12,15.8,-0.042,-0.000418,63.6,5.3,0.45,1.00066,1,0,0,4,OK_NO_VOL,166.5
2026-04-10 09:34:00.209195,2026-04-10 09:32:00,09:34,09:32,^NSEI,2026,4,10,4,9,32,2,23935.4,23948.25,23931.2,23948.1,0.0,23942.52,23936.48,17.05,0.0531,0.000524,74.48,0.15,4.2,1.000712,1,0,0,4,OK_NO_VOL,208.7
2026-04-10 09:35:00.172538,2026-04-10 09:33:00,09:35,09:33,^NSEI,2026,4,10,4,9,33,2,23947.15,23959.5,23945.4,23952.2,0.0,23952.37,23937.31,14.1,0.0211,0.000171,35.81,7.3,1.75,1.000589,1,0,0,4,OK_NO_VOL,172.0
2026-04-10 09:36:00.187171,2026-04-10 09:34:00,09:36,09:34,^NSEI,2026,4,10,4,9,34,2,23952.1,23956.45,23943.3,23943.6,0.0,23947.78,23937.84,13.15,-0.0355,-0.000359,64.64,4.35,0.3,1.000549,1,0,0,4,OK_NO_VOL,186.7
2026-04-10 09:37:00.136722,2026-04-10 09:35:00,09:37,09:35,^NSEI,2026,4,10,4,9,35,2,23943.2,23944.05,23925.5,23926.05,0.0,23931.87,23937.55,18.55,-0.0716,-0.000733,92.44,0.85,0.55,1.000775,1,0,0,4,OK_NO_VOL,136.2
2026-04-10 09:38:00.208809,2026-04-10 09:36:00,09:38,09:36,^NSEI,2026,4,10,4,9,36,2,23925.85,23931.3,23921.85,23926.65,0.0,23926.6,23937.05,9.45,0.0033,2.5e-05,8.47,4.65,4.0,1.000395,1,0,0,4,OK_NO_VOL,208.3
2026-04-10 09:39:00.162120,2026-04-10 09:37:00,09:39,09:37,^NSEI,2026,4,10,4,9,37,2,23927.0,23935.3,23926.05,23934.3,0.0,23931.88,23936.83,9.25,0.0305,0.00032,78.93,1.0,0.95,1.000387,1,0,0,4,OK_NO_VOL,161.6
2026-04-10 09:40:00.231278,2026-04-10 09:38:00,09:40,09:38,^NSEI,2026,4,10,4,9,38,2,23934.35,23942.65,23927.5,23930.95,0.0,23933.7,23936.7,15.15,-0.0142,-0.00014,22.44,8.3,3.45,1.000633,1,0,0,4,OK_NO_VOL,230.8
2026-04-10 09:41:00.116523,2026-04-10 09:39:00,09:41,09:39,^NSEI,2026,4,10,4,9,39,2,23930.2,23941.15,23927.4,23936.55,0.0,23935.03,23936.63,13.75,0.0265,0.000234,46.19,4.6,2.8,1.000575,1,0,0,4,OK_NO_VOL,116.1
2026-04-10 09:42:00.139800,2026-04-10 09:40:00,09:42,09:40,^NSEI,2026,4,10,4,9,40,2,23937.15,23943.15,23937.15,23938.1,0.0,23939.47,23936.74,6.0,0.004,6.5e-05,15.82,5.05,0.0,1.000251,1,0,0,4,OK_NO_VOL,139.3
2026-04-10 09:43:00.165518,2026-04-10 09:41:00,09:43,09:41,^NSEI,2026,4,10,4,9,41,2,23938.95,23946.35,23934.95,23938.65,0.0,23939.98,23936.86,11.4,-0.0012,2.3e-05,2.62,7.4,3.7,1.000476,1,0,0,4,OK_NO_VOL,165.1
2026-04-10 09:44:00.176875,2026-04-10 09:42:00,09:44,09:42,^NSEI,2026,4,10,4,9,42,2,23940.0,23949.25,23939.9,23948.85,0.0,23946.0,23937.19,9.35,0.037,0.000426,94.65,0.4,0.1,1.000391,1,0,0,4,OK_NO_VOL,176.4
2026-04-10 09:45:00.131985,2026-04-10 09:43:00,09:45,09:43,^NSEI,2026,4,10,4,9,43,2,23949.4,23957.95,23948.15,23955.7,0.0,23953.93,23937.77,9.8,0.0263,0.000286,64.27,2.25,1.25,1.000409,1,0,0,4,OK_NO_VOL,131.5
2026-04-10 09:46:00.113134,2026-04-10 09:44:00,09:46,09:44,^NSEI,2026,4,10,4,9,44,2,23955.95,23957.45,23946.1,23948.15,0.0,23950.57,23938.19,11.35,-0.0326,-0.000315,68.71,1.5,2.05,1.000474,1,0,0,4,OK_NO_VOL,112.7
2026-04-10 09:47:00.171608,2026-04-10 09:45:00,09:47,09:45,^NSEI,2026,4,10,4,9,45,2,23948.6,23952.3,23943.65,23949.85,0.0,23948.6,23938.53,8.65,0.0052,7.1e-05,14.45,2.45,4.95,1.000361,1,0,0,4,OK_NO_VOL,171.2
2026-04-10 09:48:00.155903,2026-04-10 09:46:00,09:48,09:46,^NSEI,2026,4,10,4,9,46,2,23951.45,23966.45,23951.2,23966.45,0.0,23961.37,23939.24,15.25,0.0626,0.000693,98.36,0.0,0.25,1.000637,1,0,0,4,OK_NO_VOL,155.4
2026-04-10 09:49:00.128897,2026-04-10 09:47:00,09:49,09:47,^NSEI,2026,4,10,4,9,47,2,23967.75,23983.8,23967.05,23981.8,0.0,23977.55,23940.4,16.75,0.0586,0.00064,83.89,2.0,0.7,1.000699,1,0,0,4,OK_NO_VOL,128.5
2026-04-10 09:50:00.106404,2026-04-10 09:48:00,09:50,09:48,^NSEI,2026,4,10,4,9,48,2,23982.25,23992.1,23978.3,23978.3,0.0,23982.9,23941.65,13.8,-0.0165,-0.000146,28.62,9.85,0.0,1.000575,1,0,0,4,OK_NO_VOL,106.0
2026-04-10 09:51:00.141124,2026-04-10 09:49:00,09:51,09:49,^NSEI,2026,4,10,4,9,49,2,23978.4,23978.95,23967.9,23974.35,0.0,23973.73,23942.57,11.05,-0.0169,-0.000165,36.66,0.55,6.45,1.000461,1,0,0,4,OK_NO_VOL,140.7
2026-04-10 09:52:00.115548,2026-04-10 09:50:00,09:52,09:50,^NSEI,2026,4,10,4,9,50,2,23973.25,23983.6,23973.25,23981.55,0.0,23979.47,23943.59,10.35,0.0346,0.0003,80.2,2.05,0.0,1.000432,1,0,0,4,OK_NO_VOL,115.1
2026-04-10 09:53:00.133593,2026-04-10 09:51:00,09:53,09:51,^NSEI,2026,4,10,4,9,51,2,23981.5,23982.25,23974.45,23977.35,0.0,23978.02,23944.52,7.8,-0.0173,-0.000175,53.21,0.75,2.9,1.000325,1,0,0,4,OK_NO_VOL,133.2
2026-04-10 09:54:00.161465,2026-04-10 09:52:00,09:54,09:52,^NSEI,2026,4,10,4,9,52,2,23977.6,23978.85,23971.25,23977.75,0.0,23975.95,23945.35,7.6,0.0006,1.7e-05,1.98,1.1,6.35,1.000317,1,0,0,4,OK_NO_VOL,161.0
2026-04-10 09:55:00.103661,2026-04-10 09:53:00,09:55,09:53,^NSEI,2026,4,10,4,9,53,2,23978.3,23983.8,23976.4,23983.8,0.0,23981.33,23946.27,7.4,0.0229,0.000252,74.32,0.0,1.9,1.000309,1,0,0,4,OK_NO_VOL,103.2
2026-04-10 09:56:00.156318,2026-04-10 09:54:00,09:56,09:54,^NSEI,2026,4,10,4,9,54,2,23983.5,23987.95,23982.7,23986.85,0.0,23985.83,23947.26,5.25,0.014,0.000127,63.8,1.1,0.8,1.000219,1,0,0,4,OK_NO_VOL,155.9
2026-04-10 09:57:00.167434,2026-04-10 09:55:00,09:57,09:55,^NSEI,2026,4,10,4,9,55,2,23986.65,23992.6,23981.25,23981.85,0.0,23985.23,23948.19,11.35,-0.02,-0.000208,42.3,5.95,0.6,1.000473,1,0,0,4,OK_NO_VOL,167.0
2026-04-10 09:58:00.177341,2026-04-10 09:56:00,09:58,09:56,^NSEI,2026,4,10,4,9,56,2,23981.35,23985.85,23980.75,23984.75,0.0,23983.78,23949.04,5.1,0.0142,0.000121,66.67,1.1,0.6,1.000213,1,0,0,4,OK_NO_VOL,176.9
2026-04-10 09:59:00.194958,2026-04-10 09:57:00,09:59,09:57,^NSEI,2026,4,10,4,9,57,2,23983.95,23992.05,23983.95,23988.3,0.0,23988.1,23949.94,8.1,0.0181,0.000148,53.72,3.75,0.0,1.000338,1,0,0,4,OK_NO_VOL,194.5
2026-04-10 10:00:00.184794,2026-04-10 09:58:00,10:00,09:58,^NSEI,2026,4,10,4,9,58,2,23988.65,23998.25,23988.15,23990.75,0.0,23992.38,23950.91,10.1,0.0088,0.000102,20.79,7.5,0.5,1.000421,1,0,0,4,OK_NO_VOL,184.4
2026-04-10 10:01:00.125144,2026-04-10 09:59:00,10:01,09:59,^NSEI,2026,4,10,4,9,59,2,23992.1,23994.65,23987.6,23988.05,0.0,23990.1,23951.78,7.05,-0.0169,-0.000113,57.43,2.55,0.45,1.000294,1,0,0,4,OK_NO_VOL,124.7
2026-04-10 10:02:00.135648,2026-04-10 10:00:00,10:02,10:00,^NSEI,2026,4,10,4,10,0,2,23988.45,23997.85,23988.45,23995.85,0.0,23994.05,23952.7,9.4,0.0308,0.000325,78.73,2.0,0.0,1.000392,2,0,0,4,OK_NO_VOL,135.2
2026-04-10 10:03:00.119442,2026-04-10 10:01:00,10:03,10:01,^NSEI,2026,4,10,4,10,1,2,23995.7,24000.25,23990.25,23999.7,0.0,23996.73,23953.64,10.0,0.0167,0.00016,40.0,0.55,5.45,1.000417,2,0,0,4,OK_NO_VOL,119.0
2026-04-10 10:04:00.113189,2026-04-10 10:02:00,10:04,10:02,^NSEI,2026,4,10,4,10,2,2,24000.05,24001.25,23984.2,23984.9,0.0,23990.12,23954.4,17.05,-0.0631,-0.000617,88.86,1.2,0.7,1.000711,2,0,0,4,OK_NO_VOL,112.4
2026-04-10 10:05:00.184639,2026-04-10 10:03:00,10:05,10:03,^NSEI,2026,4,10,4,10,3,2,23985.35,23989.3,23982.6,23982.6,0.0,23984.83,23955.02,6.7,-0.0115,-9.6e-05,41.04,3.95,0.0,1.000279,2,0,0,4,OK_NO_VOL,184.2
2026-04-10 10:06:00.167597,2026-04-10 10:04:00,10:06,10:04,^NSEI,2026,4,10,4,10,4,2,23982.65,23982.95,23971.85,23972.35,0.0,23975.72,23955.43,11.1,-0.043,-0.000428,92.8,0.3,0.5,1.000463,2,0,0,4,OK_NO_VOL,167.0
2026-04-10 10:07:00.142842,2026-04-10 10:05:00,10:07,10:05,^NSEI,2026,4,10,4,10,5,2,23971.65,23973.95,23916.3,23925.8,0.0,23938.68,23955.1,57.65,-0.1913,-0.001944,79.53,2.3,9.5,1.00241,2,0,0,4,OK_NO_VOL,142.3
2026-04-10 10:08:00.215819,2026-04-10 10:06:00,10:08,10:06,^NSEI,2026,4,10,4,10,6,2,23925.5,23948.5,23925.5,23940.35,0.0,23938.12,23954.78,23.0,0.0621,0.000608,64.56,8.15,0.0,1.000961,2,0,0,4,OK_NO_VOL,215.3
2026-04-10 10:09:00.196639,2026-04-10 10:07:00,10:09,10:07,^NSEI,2026,4,10,4,10,7,2,23939.4,23942.8,23934.7,23940.5,0.0,23939.33,23954.48,8.1,0.0046,6e-06,13.58,2.3,4.7,1.000338,2,0,0,4,OK_NO_VOL,196.1
2026-04-10 10:10:00.207049,2026-04-10 10:08:00,10:10,10:08,^NSEI,2026,4,10,4,10,8,2,23940.55,23947.15,23933.9,23945.2,0.0,23942.08,23954.26,13.25,0.0194,0.000196,35.08,1.95,6.65,1.000554,2,0,0,4,OK_NO_VOL,206.5
2026-04-10 10:11:00.157582,2026-04-10 10:09:00,10:11,10:09,^NSEI,2026,4,10,4,10,9,2,23945.75,23964.05,23945.5,23961.55,0.0,23957.03,23954.31,18.55,0.066,0.000683,85.18,2.5,0.25,1.000775,2,0,0,4,OK_NO_VOL,157.1
2026-04-10 10:12:00.179743,2026-04-10 10:10:00,10:12,10:10,^NSEI,2026,4,10,4,10,10,2,23960.65,23974.45,23960.05,23972.8,0.0,23969.1,23954.57,14.4,0.0507,0.000469,84.38,1.65,0.6,1.000601,2,0,0,4,OK_NO_VOL,179.3
2026-04-10 10:13:00.131486,2026-04-10 10:11:00,10:13,10:11,^NSEI,2026,4,10,4,10,11,2,23973.8,23979.0,23972.3,23976.1,0.0,23975.8,23954.94,6.7,0.0096,0.000138,34.31,2.9,1.5,1.000279,2,0,0,4,OK_NO_VOL,131.0
2026-04-10 10:14:00.194830,2026-04-10 10:12:00,10:14,10:12,^NSEI,2026,4,10,4,10,12,2,23975.65,23988.0,23975.65,23985.1,0.0,23982.92,23955.42,12.35,0.0394,0.000375,76.51,2.9,0.0,1.000515,2,0,0,4,OK_NO_VOL,194.3
2026-04-10 10:15:00.134294,2026-04-10 10:13:00,10:15,10:13,^NSEI,2026,4,10,4,10,13,2,23985.7,23995.35,23983.9,23993.8,0.0,23991.02,23956.03,11.45,0.0338,0.000363,70.76,1.55,1.8,1.000477,2,0,0,4,OK_NO_VOL,133.8
2026-04-10 10:16:00.137665,2026-04-10 10:14:00,10:16,10:14,^NSEI,2026,4,10,4,10,14,2,23993.55,23995.9,23988.5,23994.4,0.0,23992.93,23956.64,7.4,0.0035,2.5e-05,11.48,1.5,5.05,1.000308,2,0,0,4,OK_NO_VOL,137.2
2026-04-10 10:17:00.138020,2026-04-10 10:15:00,10:17,10:15,^NSEI,2026,4,10,4,10,15,2,23994.95,24008.25,23994.95,24007.7,0.0,24003.63,23957.41,13.3,0.0531,0.000554,95.86,0.55,0.0,1.000554,2,0,0,4,OK_NO_VOL,137.5
2026-04-10 10:18:00.177449,2026-04-10 10:16:00,10:18,10:16,^NSEI,2026,4,10,4,10,16,2,24007.1,24014.85,24004.0,24013.05,0.0,24010.63,23958.27,10.85,0.0248,0.000223,54.85,1.8,3.1,1.000452,2,0,0,4,OK_NO_VOL,177.0
2026-04-10 10:19:00.177571,2026-04-10 10:17:00,10:19,10:17,^NSEI,2026,4,10,4,10,17,2,24012.15,24018.65,24003.9,24009.85,0.0,24010.8,23959.11,14.75,-0.0096,-0.000133,15.6,6.5,5.95,1.000614,2,0,0,4,OK_NO_VOL,177.1
2026-04-10 10:20:00.147681,2026-04-10 10:18:00,10:20,10:18,^NSEI,2026,4,10,4,10,18,2,24008.95,24015.05,24008.95,24013.25,0.0,24012.42,23959.94,6.1,0.0179,0.000142,70.5,1.8,0.0,1.000254,2,0,0,4,OK_NO_VOL,147.2
2026-04-10 10:21:00.179916,2026-04-10 10:19:00,10:21,10:19,^NSEI,2026,4,10,4,10,19,2,24013.05,24015.6,24011.25,24015.05,0.0,24013.97,23960.77,4.35,0.0083,7.5e-05,45.98,0.55,1.8,1.000181,2,0,0,4,OK_NO_VOL,179.4
2026-04-10 10:22:00.126613,2026-04-10 10:20:00,10:22,10:20,^NSEI,2026,4,10,4,10,20,2,24014.15,24020.85,24014.15,24018.25,0.0,24017.75,23961.63,6.7,0.0171,0.000133,61.19,2.6,0.0,1.000279,2,0,0,4,OK_NO_VOL,126.1
2026-04-10 10:23:00.124145,2026-04-10 10:21:00,10:23,10:21,^NSEI,2026,4,10,4,10,21,2,24017.65,24023.95,24015.6,24017.4,0.0,24018.98,23962.49,8.35,-0.001,-3.5e-05,2.99,6.3,1.8,1.000348,2,0,0,4,OK_NO_VOL,123.7
2026-04-10 10:24:00.181380,2026-04-10 10:22:00,10:24,10:22,^NSEI,2026,4,10,4,10,22,2,24016.5,24021.65,24015.65,24017.0,0.0,24018.1,23963.31,6.0,0.0021,-1.7e-05,8.33,4.65,0.85,1.00025,2,0,0,4,OK_NO_VOL,180.8
2026-04-10 10:25:00.134446,2026-04-10 10:23:00,10:25,10:23,^NSEI,2026,4,10,4,10,23,2,24017.4,24019.55,24010.85,24017.7,0.0,24016.03,23964.07,8.7,0.0012,2.9e-05,3.43,1.85,6.55,1.000362,2,0,0,4,OK_NO_VOL,134.0
2026-04-10 10:26:00.107313,2026-04-10 10:24:00,10:26,10:24,^NSEI,2026,4,10,4,10,24,2,24018.75,24021.65,24015.25,24021.55,0.0,24019.48,23964.86,6.4,0.0117,0.00016,43.76,0.1,3.5,1.000267,2,0,0,4,OK_NO_VOL,106.9
2026-04-10 10:27:00.131247,2026-04-10 10:25:00,10:27,10:25,^NSEI,2026,4,10,4,10,25,2,24022.55,24032.6,24021.2,24031.55,0.0,24028.45,23965.76,11.4,0.0375,0.000416,78.95,1.05,1.35,1.000475,2,0,0,4,OK_NO_VOL,130.8
2026-04-10 10:28:00.124957,2026-04-10 10:26:00,10:28,10:26,^NSEI,2026,4,10,4,10,26,2,24032.1,24035.6,24023.95,24023.95,0.0,24027.83,23966.62,11.65,-0.0339,-0.000316,69.96,3.5,0.0,1.000485,2,0,0,4,OK_NO_VOL,124.5
2026-04-10 10:29:00.185184,2026-04-10 10:27:00,10:29,10:27,^NSEI,2026,4,10,4,10,27,2,24023.25,24024.6,24013.5,24015.1,0.0,24017.73,23967.32,11.1,-0.0339,-0.000368,73.43,1.35,1.6,1.000462,2,0,0,4,OK_NO_VOL,184.0
2026-04-10 10:30:00.144785,2026-04-10 10:28:00,10:30,10:28,^NSEI,2026,4,10,4,10,28,2,24014.65,24015.65,24004.6,24005.1,0.0,24008.45,23967.88,11.05,-0.0398,-0.000417,86.43,1.0,0.5,1.00046,2,0,0,4,OK_NO_VOL,144.3
2026-04-10 10:31:00.169832,2026-04-10 10:29:00,10:31,10:29,^NSEI,2026,4,10,4,10,29,2,24005.55,24009.25,24002.5,24009.1,0.0,24006.95,23968.4,6.75,0.0148,0.000167,52.58,0.15,3.05,1.000281,2,0,0,4,OK_NO_VOL,169.4
2026-04-10 10:32:00.159787,2026-04-10 10:30:00,10:32,10:30,^NSEI,2026,4,10,4,10,30,2,24010.0,24021.25,24008.9,24019.2,0.0,24016.45,23969.03,12.35,0.0383,0.000421,74.49,2.05,1.1,1.000514,2,0,0,4,OK_NO_VOL,159.3
2026-04-10 10:33:00.145279,2026-04-10 10:31:00,10:33,10:31,^NSEI,2026,4,10,4,10,31,2,24019.95,24023.9,24013.25,24013.7,0.0,24016.95,23969.65,10.65,-0.026,-0.000229,58.69,3.95,0.45,1.000444,2,0,0,4,OK_NO_VOL,144.7
2026-04-10 10:34:00.195560,2026-04-10 10:32:00,10:34,10:32,^NSEI,2026,4,10,4,10,32,2,24014.3,24016.45,24004.15,24010.0,0.0,24010.2,23970.17,12.3,-0.0179,-0.000154,34.97,2.15,5.85,1.000512,2,0,0,4,OK_NO_VOL,195.1
2026-04-10 10:35:00.136110,2026-04-10 10:33:00,10:35,10:33,^NSEI,2026,4,10,4,10,33,2,24009.35,24012.45,24001.0,24001.45,0.0,24004.97,23970.61,11.45,-0.0329,-0.000356,69.0,3.1,0.45,1.000477,2,0,0,4,OK_NO_VOL,135.7
2026-04-10 10:36:00.114942,2026-04-10 10:34:00,10:36,10:34,^NSEI,2026,4,10,4,10,34,2,24001.15,24019.85,24001.15,24019.85,0.0,24013.62,23971.15,18.7,0.0779,0.000766,100.0,0.0,0.0,1.000779,2,0,0,4,OK_NO_VOL,114.5
2026-04-10 10:37:00.128531,2026-04-10 10:35:00,10:37,10:35,^NSEI,2026,4,10,4,10,35,2,24019.7,24026.1,24016.15,24017.0,0.0,24019.75,23971.75,9.95,-0.0112,-0.000119,27.13,6.4,0.85,1.000414,2,0,0,4,OK_NO_VOL,128.1
2026-04-10 10:38:00.162122,2026-04-10 10:36:00,10:38,10:36,^NSEI,2026,4,10,4,10,36,2,24016.65,24020.7,24014.7,24018.2,0.0,24017.87,23972.31,6.0,0.0064,5e-05,25.81,2.5,1.95,1.00025,2,0,0,4,OK_NO_VOL,161.7
2026-04-10 10:39:00.110700,2026-04-10 10:37:00,10:39,10:37,^NSEI,2026,4,10,4,10,37,2,24017.25,24019.8,24007.1,24008.5,0.0,24011.8,23972.79,12.7,-0.0364,-0.000404,68.9,2.55,1.4,1.000529,2,0,0,4,OK_NO_VOL,110.2
2026-04-10 10:40:00.165514,2026-04-10 10:38:00,10:40,10:38,^NSEI,2026,4,10,4,10,38,2,24008.35,24011.1,24005.7,24006.4,0.0,24007.73,23973.2,5.4,-0.0081,-8.7e-05,36.1,2.75,0.7,1.000225,2,0,0,4,OK_NO_VOL,165.1
2026-04-10 10:41:00.133022,2026-04-10 10:39:00,10:41,10:39,^NSEI,2026,4,10,4,10,39,2,24006.4,24008.35,24003.55,24007.05,0.0,24006.32,23973.59,4.8,0.0027,2.7e-05,13.55,1.3,2.85,1.0002,2,0,0,4,OK_NO_VOL,132.6
2026-04-10 10:42:00.116021,2026-04-10 10:40:00,10:42,10:40,^NSEI,2026,4,10,4,10,40,2,24007.4,24016.4,24006.65,24015.55,0.0,24012.87,23974.05,9.75,0.0339,0.000354,83.59,0.85,0.75,1.000406,2,0,0,4,OK_NO_VOL,115.6
2026-04-10 10:43:00.136058,2026-04-10 10:41:00,10:43,10:41,^NSEI,2026,4,10,4,10,41,2,24015.35,24017.6,24006.5,24010.3,0.0,24011.47,23974.48,11.1,-0.021,-0.000219,45.48,2.25,3.8,1.000462,2,0,0,4,OK_NO_VOL,135.6
2026-04-10 10:44:00.156643,2026-04-10 10:42:00,10:44,10:42,^NSEI,2026,4,10,4,10,42,2,24010.8,24013.0,24009.4,24012.35,0.0,24011.58,23974.9,3.6,0.0065,8.5e-05,43.02,0.65,1.4,1.00015,2,0,0,4,OK_NO_VOL,156.1
2026-04-10 10:45:00.112329,2026-04-10 10:43:00,10:45,10:43,^NSEI,2026,4,10,4,10,43,2,24011.95,24015.55,24007.65,24008.0,0.0,24010.4,23975.3,7.9,-0.0164,-0.000181,49.99,3.6,0.35,1.000329,2,0,0,4,OK_NO_VOL,111.9
2026-04-10 10:46:00.113662,2026-04-10 10:44:00,10:46,10:44,^NSEI,2026,4,10,4,10,44,2,24007.35,24010.2,24003.8,24003.85,0.0,24005.95,23975.64,6.4,-0.0146,-0.000173,54.69,2.85,0.05,1.000267,2,0,0,4,OK_NO_VOL,113.2
2026-04-10 10:47:00.107449,2026-04-10 10:45:00,10:47,10:45,^NSEI,2026,4,10,4,10,45,2,24003.75,24005.65,23996.25,23998.2,0.0,24000.03,23975.91,9.4,-0.0231,-0.000235,59.05,1.9,1.95,1.000392,2,0,0,4,OK_NO_VOL,107.0
2026-04-10 10:48:00.116257,2026-04-10 10:46:00,10:48,10:46,^NSEI,2026,4,10,4,10,46,2,23998.45,24009.05,23994.7,23995.35,0.0,23999.7,23976.17,14.35,-0.0129,-0.000119,21.6,10.6,0.65,1.000598,2,0,0,4,OK_NO_VOL,115.8
2026-04-10 10:49:00.146763,2026-04-10 10:47:00,10:49,10:47,^NSEI,2026,4,10,4,10,47,2,23994.75,24004.85,23994.75,24004.85,0.0,24001.48,23976.44,10.1,0.0421,0.000396,100.0,0.0,0.0,1.000421,2,0,0,4,OK_NO_VOL,146.3
